P1,P2,Pi,C1,C2,Ci
9178,8927,25,9178,8927,26
8775,1278,25,8775,1278,26
9646,9492,25,9646,9492,26
1892,1278,25,1892,1278,26
9152,8915,25,9152,8915,26
9152,8973,25,9152,8973,26
9152,9925,25,9152,9925,26
8775,9925,25,8775,9925,26
9152,7635,25,9152,7635,26
8775,8927,25,8775,8927,26
9152,8972,25,9152,8972,26
9152,8927,25,9152,8927,26
9152,1278,25,9152,1278,26
9518,8927,25,9518,8927,26
6663,9960,25,6663,9960,26
9152,8900,25,9152,8900,26
1892,8927,25,1892,8927,26
6663,8927,25,6663,8927,26
6663,8936,25,6663,8936,26
6663,9292,25,6663,9292,26
9152,9960,25,9152,9960,26
9178,1278,25,9178,1278,26
9178,5059,25,9178,5059,26
9152,9440,25,9152,9440,26
9646,1256,25,9646,1256,26
9152,9438,25,9152,9438,26
9152,9492,25,9152,9492,26
6663,1278,25,6663,1278,26
6663,8915,25,6663,8915,26
9518,1278,25,9518,1278,26
6663,9492,25,6663,9492,26
9178,9953,25,9178,9953,26
8775,9953,25,8775,9953,26
9646,7635,25,9646,7635,26
9152,1256,25,9152,1256,26
6663,5059,25,6663,5059,26
9152,5059,25,9152,5059,26
6663,8972,25,6663,8972,26
9152,8936,26,9152,8936,27
9152,9953,26,9152,9953,27
9178,8972,26,9178,8972,27
9152,9292,26,9152,9292,27
9646,8927,26,9646,8927,27
6663,9440,26,6663,9440,27
9152,120,26,9152,120,27
6663,9953,26,6663,9953,27
9152,6766,26,9152,6766,27
9518,8915,26,9518,8915,27
9152,1239,26,9152,1239,27
9178,8927,26,9178,8927,27
8775,1278,26,8775,1278,27
9646,9492,26,9646,9492,27
1892,1278,26,1892,1278,27
9152,8915,26,9152,8915,27
9152,8973,26,9152,8973,27
9152,9925,26,9152,9925,27
8775,9925,26,8775,9925,27
9152,7635,26,9152,7635,27
8775,8927,26,8775,8927,27
9152,8981,26,9152,8981,27
9152,1278,26,9152,1278,27
9152,8972,26,9152,8972,27
9152,8927,26,9152,8927,27
9518,8927,26,9518,8927,27
6663,9960,26,6663,9960,27
9152,8900,26,9152,8900,27
1892,8927,26,1892,8927,27
6663,8927,26,6663,8927,27
6663,8936,26,6663,8936,27
6663,9292,26,6663,9292,27
9152,9960,26,9152,9960,27
9178,1278,26,9178,1278,27
9178,5059,26,9178,5059,27
9152,9440,26,9152,9440,27
9646,1256,26,9646,1256,27
9152,9438,26,9152,9438,27
9152,9492,26,9152,9492,27
6663,1278,26,6663,1278,27
6663,8915,26,6663,8915,27
9518,1278,26,9518,1278,27
6663,5059,26,6663,5059,27
6663,9492,26,6663,9492,27
9178,9953,26,9178,9953,27
8775,9953,26,8775,9953,27
9646,7635,26,9646,7635,27
9152,1256,26,9152,1256,27
6663,8981,26,6663,8981,27
9152,5059,26,9152,5059,27
6663,8972,26,6663,8972,27
468,5059,27,468,5059,28
9152,8936,27,9152,8936,28
9152,9953,27,9152,9953,28
9152,9292,27,9152,9292,28
9178,8972,27,9178,8972,28
9646,8927,27,9646,8927,28
6663,9440,27,6663,9440,28
9152,120,27,9152,120,28
6663,8981,27,6663,8981,28
6663,9953,27,6663,9953,28
9152,6766,27,9152,6766,28
9518,8915,27,9518,8915,28
9152,1239,27,9152,1239,28
9178,8927,27,9178,8927,28
8775,1278,27,8775,1278,28
9646,9492,27,9646,9492,28
1892,1278,27,1892,1278,28
9152,8915,27,9152,8915,28
9152,8973,27,9152,8973,28
9152,9925,27,9152,9925,28
468,9492,27,468,9492,28
8775,9925,27,8775,9925,28
9152,7635,27,9152,7635,28
468,1278,27,468,1278,28
8775,8927,27,8775,8927,28
9152,8927,27,9152,8927,28
9152,1278,27,9152,1278,28
9152,8972,27,9152,8972,28
468,9292,27,468,9292,28
468,9953,27,468,9953,28
468,9440,27,468,9440,28
468,8972,27,468,8972,28
468,8915,27,468,8915,28
9152,8981,27,9152,8981,28
9518,8927,27,9518,8927,28
6663,9960,27,6663,9960,28
9152,8900,27,9152,8900,28
1892,8927,27,1892,8927,28
6663,8927,27,6663,8927,28
468,8927,27,468,8927,28
6663,8936,27,6663,8936,28
6663,9292,27,6663,9292,28
468,8981,27,468,8981,28
9152,9960,27,9152,9960,28
9178,1278,27,9178,1278,28
9178,5059,27,9178,5059,28
9152,9440,27,9152,9440,28
9646,1256,27,9646,1256,28
9152,9438,27,9152,9438,28
9152,9492,27,9152,9492,28
6663,1278,27,6663,1278,28
6663,8915,27,6663,8915,28
9518,1278,27,9518,1278,28
6663,9492,27,6663,9492,28
9178,9953,27,9178,9953,28
8775,9953,27,8775,9953,28
9646,7635,27,9646,7635,28
9152,1256,27,9152,1256,28
6663,5059,27,6663,5059,28
9152,5059,27,9152,5059,28
6663,8972,27,6663,8972,28
9152,8936,28,9152,8936,29
468,5059,28,468,5059,29
9152,9953,28,9152,9953,29
9152,9292,28,9152,9292,29
9178,8972,28,9178,8972,29
9646,8927,28,9646,8927,29
6663,9440,28,6663,9440,29
9152,120,28,9152,120,29
6663,9953,28,6663,9953,29
8807,1278,28,8807,1278,29
9152,6766,28,9152,6766,29
9518,8915,28,9518,8915,29
9152,1239,28,9152,1239,29
9178,8927,28,9178,8927,29
8775,1278,28,8775,1278,29
9646,9492,28,9646,9492,29
1892,1278,28,1892,1278,29
9152,8915,28,9152,8915,29
9152,8973,28,9152,8973,29
9152,9925,28,9152,9925,29
468,9492,28,468,9492,29
8775,9925,28,8775,9925,29
9152,7635,28,9152,7635,29
468,1278,28,468,1278,29
8775,8927,28,8775,8927,29
9152,8927,28,9152,8927,29
9152,1278,28,9152,1278,29
9152,8972,28,9152,8972,29
468,9292,28,468,9292,29
468,9953,28,468,9953,29
468,9440,28,468,9440,29
468,8972,28,468,8972,29
468,8915,28,468,8915,29
9152,8981,28,9152,8981,29
9518,8927,28,9518,8927,29
6663,9960,28,6663,9960,29
9152,8900,28,9152,8900,29
1892,8927,28,1892,8927,29
6663,8927,28,6663,8927,29
468,8927,28,468,8927,29
6663,8936,28,6663,8936,29
6663,9292,28,6663,9292,29
468,8981,28,468,8981,29
9152,9960,28,9152,9960,29
9178,1278,28,9178,1278,29
9178,5059,28,9178,5059,29
9152,9440,28,9152,9440,29
9646,1256,28,9646,1256,29
9152,9438,28,9152,9438,29
9152,9492,28,9152,9492,29
6663,1278,28,6663,1278,29
6663,8915,28,6663,8915,29
9518,1278,28,9518,1278,29
6663,5059,28,6663,5059,29
6663,9492,28,6663,9492,29
9178,9953,28,9178,9953,29
8775,9953,28,8775,9953,29
9646,7635,28,9646,7635,29
8807,9953,28,8807,9953,29
6663,8981,28,6663,8981,29
9152,1256,28,9152,1256,29
9152,5059,28,9152,5059,29
6663,8972,28,6663,8972,29
9152,8936,29,9152,8936,30
468,5059,29,468,5059,30
9152,9953,29,9152,9953,30
9152,9292,29,9152,9292,30
9178,8972,29,9178,8972,30
9646,8927,29,9646,8927,30
6663,9440,29,6663,9440,30
9152,120,29,9152,120,30
6663,8981,29,6663,8981,30
6663,9953,29,6663,9953,30
8807,1278,29,8807,1278,30
9518,8915,29,9518,8915,30
9152,6766,29,9152,6766,30
9152,1239,29,9152,1239,30
9178,8927,29,9178,8927,30
8775,1278,29,8775,1278,30
9646,9492,29,9646,9492,30
1892,1278,29,1892,1278,30
9152,8915,29,9152,8915,30
9152,8973,29,9152,8973,30
9152,9925,29,9152,9925,30
468,9492,29,468,9492,30
8775,9925,29,8775,9925,30
9152,7635,29,9152,7635,30
468,1278,29,468,1278,30
8775,8927,29,8775,8927,30
9152,8927,29,9152,8927,30
9152,1278,29,9152,1278,30
8890,1278,29,8890,1278,30
9152,8972,29,9152,8972,30
468,9292,29,468,9292,30
468,9953,29,468,9953,30
468,9440,29,468,9440,30
468,8972,29,468,8972,30
468,8915,29,468,8915,30
9152,8981,29,9152,8981,30
9518,8927,29,9518,8927,30
6663,9960,29,6663,9960,30
9152,8900,29,9152,8900,30
1892,8927,29,1892,8927,30
6663,8927,29,6663,8927,30
468,8927,29,468,8927,30
6663,8936,29,6663,8936,30
6663,9292,29,6663,9292,30
468,8981,29,468,8981,30
9152,9960,29,9152,9960,30
9178,1278,29,9178,1278,30
9178,5059,29,9178,5059,30
9152,9440,29,9152,9440,30
9646,1256,29,9646,1256,30
9152,9438,29,9152,9438,30
8890,9953,29,8890,9953,30
9152,9492,29,9152,9492,30
6663,1278,29,6663,1278,30
6663,8915,29,6663,8915,30
9518,1278,29,9518,1278,30
6663,9492,29,6663,9492,30
9178,9953,29,9178,9953,30
8775,9953,29,8775,9953,30
9646,7635,29,9646,7635,30
8807,9953,29,8807,9953,30
6663,5059,29,6663,5059,30
9152,1256,29,9152,1256,30
9152,5059,29,9152,5059,30
6663,8972,29,6663,8972,30
468,5059,30,468,5059,31
9152,8936,30,9152,8936,31
9152,9953,30,9152,9953,31
9152,9292,30,9152,9292,31
9178,8972,30,9178,8972,31
9646,8927,30,9646,8927,31
6663,9440,30,6663,9440,31
9152,120,30,9152,120,31
9152,8981,30,9152,8981,31
6663,9953,30,6663,9953,31
8807,1278,30,8807,1278,31
9152,6766,30,9152,6766,31
9518,8915,30,9518,8915,31
9152,1239,30,9152,1239,31
9178,8927,30,9178,8927,31
8775,1278,30,8775,1278,31
9646,9492,30,9646,9492,31
1892,1278,30,1892,1278,31
9152,8915,30,9152,8915,31
9152,8973,30,9152,8973,31
9152,9925,30,9152,9925,31
468,9492,30,468,9492,31
8775,9925,30,8775,9925,31
9152,7635,30,9152,7635,31
9152,8995,30,9152,8995,31
468,1278,30,468,1278,31
8775,8927,30,8775,8927,31
9152,8927,30,9152,8927,31
9152,1278,30,9152,1278,31
8890,1278,30,8890,1278,31
9152,8972,30,9152,8972,31
468,9292,30,468,9292,31
468,9953,30,468,9953,31
468,9440,30,468,9440,31
468,8972,30,468,8972,31
468,8915,30,468,8915,31
9518,8927,30,9518,8927,31
6663,9960,30,6663,9960,31
9152,8900,30,9152,8900,31
1892,8927,30,1892,8927,31
6663,8927,30,6663,8927,31
468,8927,30,468,8927,31
6663,8936,30,6663,8936,31
6663,9292,30,6663,9292,31
468,8981,30,468,8981,31
9152,9960,30,9152,9960,31
9178,1278,30,9178,1278,31
9178,5059,30,9178,5059,31
9152,9440,30,9152,9440,31
9646,1256,30,9646,1256,31
9152,9438,30,9152,9438,31
8890,9953,30,8890,9953,31
9152,9492,30,9152,9492,31
6663,1278,30,6663,1278,31
6663,8915,30,6663,8915,31
9518,1278,30,9518,1278,31
6663,5059,30,6663,5059,31
6663,9492,30,6663,9492,31
9178,9953,30,9178,9953,31
8775,9953,30,8775,9953,31
9646,7635,30,9646,7635,31
8807,9953,30,8807,9953,31
6663,8981,30,6663,8981,31
9152,1256,30,9152,1256,31
9152,5059,30,9152,5059,31
6663,8972,30,6663,8972,31
9117,8972,31,9117,8972,32
9152,8936,31,9152,8936,32
9117,9925,31,9117,9925,32
9152,9953,31,9152,9953,32
468,5059,31,468,5059,32
9152,9292,31,9152,9292,32
9178,8972,31,9178,8972,32
9646,8927,31,9646,8927,32
6663,9440,31,6663,9440,32
9117,8995,31,9117,8995,32
9152,120,31,9152,120,32
6663,8981,31,6663,8981,32
6663,9953,31,6663,9953,32
8807,1278,31,8807,1278,32
9117,9953,31,9117,9953,32
9152,6766,31,9152,6766,32
9518,8915,31,9518,8915,32
9152,1239,31,9152,1239,32
9178,8927,31,9178,8927,32
8775,1278,31,8775,1278,32
9117,8936,31,9117,8936,32
9646,9492,31,9646,9492,32
9117,9960,31,9117,9960,32
1892,1278,31,1892,1278,32
9152,8915,31,9152,8915,32
9152,8973,31,9152,8973,32
9117,1278,31,9117,1278,32
9117,9438,31,9117,9438,32
9152,9925,31,9152,9925,32
468,9492,31,468,9492,32
8775,9925,31,8775,9925,32
9152,7635,31,9152,7635,32
9152,8995,31,9152,8995,32
468,1278,31,468,1278,32
9152,8972,31,9152,8972,32
9152,1278,31,9152,1278,32
9152,8981,31,9152,8981,32
8775,8927,31,8775,8927,32
9152,8927,31,9152,8927,32
8890,1278,31,8890,1278,32
468,9292,31,468,9292,32
468,9953,31,468,9953,32
468,9440,31,468,9440,32
468,8972,31,468,8972,32
468,8915,31,468,8915,32
9518,8927,31,9518,8927,32
6663,9960,31,6663,9960,32
9152,8900,31,9152,8900,32
1892,8927,31,1892,8927,32
6663,8927,31,6663,8927,32
468,8927,31,468,8927,32
6663,8936,31,6663,8936,32
9152,9960,31,9152,9960,32
6663,9292,31,6663,9292,32
468,8981,31,468,8981,32
9178,1278,31,9178,1278,32
9178,5059,31,9178,5059,32
9152,9440,31,9152,9440,32
9646,1256,31,9646,1256,32
9152,9438,31,9152,9438,32
8890,9953,31,8890,9953,32
9152,9492,31,9152,9492,32
6663,1278,31,6663,1278,32
6663,8915,31,6663,8915,32
9117,5059,31,9117,5059,32
9117,8981,31,9117,8981,32
9518,1278,31,9518,1278,32
6663,9492,31,6663,9492,32
9178,9953,31,9178,9953,32
8775,9953,31,8775,9953,32
9646,7635,31,9646,7635,32
8807,9953,31,8807,9953,32
6663,5059,31,6663,5059,32
9152,1256,31,9152,1256,32
9152,5059,31,9152,5059,32
6663,8972,31,6663,8972,32
9117,8972,32,9117,8972,33
9152,8936,32,9152,8936,33
9117,9925,32,9117,9925,33
9152,9953,32,9152,9953,33
468,5059,32,468,5059,33
9152,9292,32,9152,9292,33
9178,8972,32,9178,8972,33
9646,8927,32,9646,8927,33
468,9433,32,468,9433,33
6663,9440,32,6663,9440,33
9117,8995,32,9117,8995,33
9152,120,32,9152,120,33
9117,9433,32,9117,9433,33
6663,9953,32,6663,9953,33
8807,1278,32,8807,1278,33
9117,9953,32,9117,9953,33
9152,6766,32,9152,6766,33
9518,8915,32,9518,8915,33
9152,1239,32,9152,1239,33
9152,9433,32,9152,9433,33
6663,9433,32,6663,9433,33
9178,8927,32,9178,8927,33
8775,1278,32,8775,1278,33
9117,8936,32,9117,8936,33
9646,9492,32,9646,9492,33
9117,9960,32,9117,9960,33
1892,1278,32,1892,1278,33
9152,8915,32,9152,8915,33
9152,8973,32,9152,8973,33
9117,1278,32,9117,1278,33
9117,9438,32,9117,9438,33
9152,9925,32,9152,9925,33
468,9492,32,468,9492,33
8775,9925,32,8775,9925,33
9152,7635,32,9152,7635,33
468,1278,32,468,1278,33
9152,8995,32,9152,8995,33
9152,8972,32,9152,8972,33
9152,1278,32,9152,1278,33
9152,8981,32,9152,8981,33
8775,8927,32,8775,8927,33
9152,8927,32,9152,8927,33
8890,1278,32,8890,1278,33
468,9292,32,468,9292,33
468,9953,32,468,9953,33
468,9440,32,468,9440,33
468,8972,32,468,8972,33
468,8915,32,468,8915,33
9518,8927,32,9518,8927,33
6663,9960,32,6663,9960,33
9152,8900,32,9152,8900,33
1892,8927,32,1892,8927,33
6663,8927,32,6663,8927,33
468,8927,32,468,8927,33
6663,8936,32,6663,8936,33
9152,9960,32,9152,9960,33
6663,9292,32,6663,9292,33
468,8981,32,468,8981,33
9178,1278,32,9178,1278,33
9178,5059,32,9178,5059,33
9152,9440,32,9152,9440,33
9646,1256,32,9646,1256,33
9152,9438,32,9152,9438,33
9518,9433,32,9518,9433,33
8890,9953,32,8890,9953,33
9152,9492,32,9152,9492,33
6663,1278,32,6663,1278,33
6663,8915,32,6663,8915,33
9117,5059,32,9117,5059,33
9518,1278,32,9518,1278,33
9117,8981,32,9117,8981,33
6663,5059,32,6663,5059,33
1892,9433,32,1892,9433,33
6663,9492,32,6663,9492,33
9178,9953,32,9178,9953,33
8775,9953,32,8775,9953,33
9646,7635,32,9646,7635,33
8807,9953,32,8807,9953,33
6663,8981,32,6663,8981,33
9152,1256,32,9152,1256,33
9152,5059,32,9152,5059,33
6663,8972,32,6663,8972,33
9117,8972,33,9117,8972,34
9152,8936,33,9152,8936,34
9117,9925,33,9117,9925,34
9152,9953,33,9152,9953,34
468,5059,33,468,5059,34
9152,9292,33,9152,9292,34
9178,8972,33,9178,8972,34
9646,8927,33,9646,8927,34
468,9433,33,468,9433,34
6663,9440,33,6663,9440,34
9117,8995,33,9117,8995,34
9152,120,33,9152,120,34
6663,8981,33,6663,8981,34
9117,9433,33,9117,9433,34
6663,9953,33,6663,9953,34
8807,1278,33,8807,1278,34
9117,9953,33,9117,9953,34
9152,6766,33,9152,6766,34
9518,8915,33,9518,8915,34
9152,1239,33,9152,1239,34
9152,9433,33,9152,9433,34
6663,9433,33,6663,9433,34
9178,8927,33,9178,8927,34
8775,1278,33,8775,1278,34
9117,8936,33,9117,8936,34
9646,9492,33,9646,9492,34
9117,9960,33,9117,9960,34
1892,1278,33,1892,1278,34
9152,8915,33,9152,8915,34
9152,8973,33,9152,8973,34
9117,1278,33,9117,1278,34
9117,9438,33,9117,9438,34
9152,9925,33,9152,9925,34
468,9492,33,468,9492,34
8775,9925,33,8775,9925,34
9152,7635,33,9152,7635,34
468,1278,33,468,1278,34
9152,8995,33,9152,8995,34
9152,8972,33,9152,8972,34
9152,1278,33,9152,1278,34
9152,8981,33,9152,8981,34
8775,8927,33,8775,8927,34
9152,8927,33,9152,8927,34
8890,1278,33,8890,1278,34
468,9292,33,468,9292,34
468,9953,33,468,9953,34
468,9440,33,468,9440,34
468,8972,33,468,8972,34
468,8915,33,468,8915,34
9518,8927,33,9518,8927,34
6663,9960,33,6663,9960,34
9152,8900,33,9152,8900,34
1892,8927,33,1892,8927,34
8807,9953,33,8807,9953,34
6663,8927,33,6663,8927,34
468,8927,33,468,8927,34
6663,8936,33,6663,8936,34
9152,9960,33,9152,9960,34
6663,9292,33,6663,9292,34
468,8981,33,468,8981,34
9178,1278,33,9178,1278,34
9152,2359,33,9152,2359,34
9178,5059,33,9178,5059,34
9152,9440,33,9152,9440,34
9646,1256,33,9646,1256,34
9152,9438,33,9152,9438,34
9518,9433,33,9518,9433,34
8890,9953,33,8890,9953,34
9152,9492,33,9152,9492,34
6663,1278,33,6663,1278,34
6663,8915,33,6663,8915,34
9117,5059,33,9117,5059,34
9518,1278,33,9518,1278,34
9117,8981,33,9117,8981,34
1892,9433,33,1892,9433,34
6663,9492,33,6663,9492,34
9178,9953,33,9178,9953,34
8775,9953,33,8775,9953,34
9152,1256,33,9152,1256,34
9646,7635,33,9646,7635,34
6663,5059,33,6663,5059,34
9152,5059,33,9152,5059,34
6663,8972,33,6663,8972,34
9117,8972,34,9117,8972,35
468,5059,34,468,5059,35
468,9433,34,468,9433,35
4031,8972,34,4031,8972,35
9152,9433,34,9152,9433,35
1892,1278,34,1892,1278,35
9152,8995,34,9152,8995,35
8775,8927,34,8775,8927,35
9152,8981,34,9152,8981,35
9152,1278,34,9152,1278,35
9152,8972,34,9152,8972,35
468,9292,34,468,9292,35
9152,8900,34,9152,8900,35
4031,8915,34,4031,8915,35
468,8981,34,468,8981,35
9152,2359,34,9152,2359,35
9178,5059,34,9178,5059,35
6663,1278,34,6663,1278,35
9117,5059,34,9117,5059,35
9518,1278,34,9518,1278,35
8775,9953,34,8775,9953,35
8807,9953,34,8807,9953,35
6663,8981,34,6663,8981,35
6663,5059,34,6663,5059,35
9152,9953,34,9152,9953,35
9178,8972,34,9178,8972,35
9646,8927,34,9646,8927,35
9117,8995,34,9117,8995,35
9117,9953,34,9117,9953,35
9152,6766,34,9152,6766,35
9152,1239,34,9152,1239,35
8775,1278,34,8775,1278,35
9117,8936,34,9117,8936,35
4031,8936,34,4031,8936,35
468,8972,34,468,8972,35
6663,8936,34,6663,8936,35
6663,8915,34,6663,8915,35
4031,8981,34,4031,8981,35
6663,8972,34,6663,8972,35
9152,9292,34,9152,9292,35
6663,9440,34,6663,9440,35
4031,9433,34,4031,9433,35
9117,9433,34,9117,9433,35
6663,9953,34,6663,9953,35
9152,8973,34,9152,8973,35
9117,9438,34,9117,9438,35
468,9492,34,468,9492,35
9152,8927,34,9152,8927,35
8890,1278,34,8890,1278,35
468,9953,34,468,9953,35
468,8915,34,468,8915,35
6663,9960,34,6663,9960,35
1892,8927,34,1892,8927,35
468,8927,34,468,8927,35
9518,9433,34,9518,9433,35
6663,9492,34,6663,9492,35
9178,9953,34,9178,9953,35
9152,1256,34,9152,1256,35
9646,7635,34,9646,7635,35
9117,9925,34,9117,9925,35
9152,8936,34,9152,8936,35
4031,9953,34,4031,9953,35
9152,120,34,9152,120,35
8807,1278,34,8807,1278,35
4031,1278,34,4031,1278,35
9518,8915,34,9518,8915,35
6663,9433,34,6663,9433,35
9178,8927,34,9178,8927,35
4031,9960,34,4031,9960,35
9646,9492,34,9646,9492,35
9117,9960,34,9117,9960,35
9152,8915,34,9152,8915,35
9117,1278,34,9117,1278,35
9152,9925,34,9152,9925,35
8775,9925,34,8775,9925,35
9152,7635,34,9152,7635,35
468,1278,34,468,1278,35
468,9440,34,468,9440,35
9518,8927,34,9518,8927,35
4031,9440,34,4031,9440,35
6663,8927,34,6663,8927,35
9152,9960,34,9152,9960,35
6663,9292,34,6663,9292,35
9178,1278,34,9178,1278,35
9152,9440,34,9152,9440,35
9646,1256,34,9646,1256,35
9152,9438,34,9152,9438,35
8890,9953,34,8890,9953,35
9152,9492,34,9152,9492,35
9117,8981,34,9117,8981,35
1892,9433,34,1892,9433,35
9152,5059,34,9152,5059,35
9117,8972,35,9117,8972,36
468,5059,35,468,5059,36
468,9433,35,468,9433,36
4031,8972,35,4031,8972,36
9152,9433,35,9152,9433,36
9099,8915,35,9099,8915,36
1892,1278,35,1892,1278,36
9099,1278,35,9099,1278,36
9152,8995,35,9152,8995,36
8775,8927,35,8775,8927,36
9152,8972,35,9152,8972,36
9152,1278,35,9152,1278,36
9152,8981,35,9152,8981,36
468,9292,35,468,9292,36
9152,8900,35,9152,8900,36
4031,8915,35,4031,8915,36
468,8981,35,468,8981,36
9152,2359,35,9152,2359,36
9178,5059,35,9178,5059,36
6663,1278,35,6663,1278,36
9117,5059,35,9117,5059,36
9518,1278,35,9518,1278,36
8775,9953,35,8775,9953,36
8807,9953,35,8807,9953,36
6663,5059,35,6663,5059,36
6663,8981,35,6663,8981,36
9152,9953,35,9152,9953,36
9178,8972,35,9178,8972,36
9646,8927,35,9646,8927,36
9117,8995,35,9117,8995,36
9117,9953,35,9117,9953,36
9152,6766,35,9152,6766,36
9152,1239,35,9152,1239,36
8775,1278,35,8775,1278,36
9117,8936,35,9117,8936,36
9099,8972,35,9099,8972,36
4031,8936,35,4031,8936,36
9099,8981,35,9099,8981,36
468,8972,35,468,8972,36
9099,9953,35,9099,9953,36
6663,8936,35,6663,8936,36
6663,8915,35,6663,8915,36
9099,5059,35,9099,5059,36
4031,8981,35,4031,8981,36
6663,8972,35,6663,8972,36
9152,9292,35,9152,9292,36
6663,9440,35,6663,9440,36
4031,9433,35,4031,9433,36
9117,9433,35,9117,9433,36
6663,9953,35,6663,9953,36
9152,8973,35,9152,8973,36
9099,9433,35,9099,9433,36
9117,9438,35,9117,9438,36
468,9492,35,468,9492,36
9152,8927,35,9152,8927,36
8890,1278,35,8890,1278,36
468,9953,35,468,9953,36
468,8915,35,468,8915,36
6663,9960,35,6663,9960,36
1892,8927,35,1892,8927,36
468,8927,35,468,8927,36
9518,9433,35,9518,9433,36
6663,9492,35,6663,9492,36
9178,9953,35,9178,9953,36
9152,1256,35,9152,1256,36
9646,7635,35,9646,7635,36
9117,9925,35,9117,9925,36
9152,8936,35,9152,8936,36
4031,9953,35,4031,9953,36
9152,120,35,9152,120,36
8807,1278,35,8807,1278,36
4031,1278,35,4031,1278,36
9518,8915,35,9518,8915,36
6663,9433,35,6663,9433,36
9178,8927,35,9178,8927,36
4031,9960,35,4031,9960,36
9099,8936,35,9099,8936,36
9646,9492,35,9646,9492,36
9117,9960,35,9117,9960,36
9152,8915,35,9152,8915,36
9117,1278,35,9117,1278,36
9152,9925,35,9152,9925,36
8775,9925,35,8775,9925,36
9152,7635,35,9152,7635,36
468,1278,35,468,1278,36
468,9440,35,468,9440,36
9518,8927,35,9518,8927,36
4031,9440,35,4031,9440,36
6663,8927,35,6663,8927,36
9152,9960,35,9152,9960,36
6663,9292,35,6663,9292,36
9178,1278,35,9178,1278,36
9152,9440,35,9152,9440,36
9099,9440,35,9099,9440,36
9646,1256,35,9646,1256,36
9099,8927,35,9099,8927,36
9152,9438,35,9152,9438,36
8890,9953,35,8890,9953,36
9152,9492,35,9152,9492,36
9117,8981,35,9117,8981,36
1892,9433,35,1892,9433,36
9152,5059,35,9152,5059,36
9117,8972,36,9117,8972,37
468,5059,36,468,5059,37
468,9433,36,468,9433,37
4031,8972,36,4031,8972,37
9152,9433,36,9152,9433,37
9099,8915,36,9099,8915,37
1892,1278,36,1892,1278,37
9099,1278,36,9099,1278,37
9152,8995,36,9152,8995,37
8775,8927,36,8775,8927,37
9152,8981,36,9152,8981,37
9152,1278,36,9152,1278,37
9152,8972,36,9152,8972,37
468,9292,36,468,9292,37
9152,8900,36,9152,8900,37
4031,8915,36,4031,8915,37
468,8981,36,468,8981,37
9152,2359,36,9152,2359,37
9178,5059,36,9178,5059,37
6663,1278,36,6663,1278,37
9117,5059,36,9117,5059,37
9518,1278,36,9518,1278,37
8775,9953,36,8775,9953,37
8807,9953,36,8807,9953,37
6663,8981,36,6663,8981,37
6663,5059,36,6663,5059,37
9152,9953,36,9152,9953,37
9178,8972,36,9178,8972,37
9646,8927,36,9646,8927,37
9117,8995,36,9117,8995,37
9117,9953,36,9117,9953,37
9152,6766,36,9152,6766,37
9152,1239,36,9152,1239,37
8775,1278,36,8775,1278,37
9117,8936,36,9117,8936,37
9099,8972,36,9099,8972,37
4031,8936,36,4031,8936,37
9099,8981,36,9099,8981,37
468,8972,36,468,8972,37
9099,9953,36,9099,9953,37
6663,8936,36,6663,8936,37
6663,8915,36,6663,8915,37
9099,5059,36,9099,5059,37
4031,8981,36,4031,8981,37
6663,8972,36,6663,8972,37
9152,9292,36,9152,9292,37
6663,9440,36,6663,9440,37
4031,9433,36,4031,9433,37
9117,9433,36,9117,9433,37
6663,9953,36,6663,9953,37
9152,8973,36,9152,8973,37
9099,9433,36,9099,9433,37
9117,9438,36,9117,9438,37
468,9492,36,468,9492,37
9152,8927,36,9152,8927,37
8890,1278,36,8890,1278,37
468,9953,36,468,9953,37
468,8915,36,468,8915,37
6663,9960,36,6663,9960,37
1892,8927,36,1892,8927,37
468,8927,36,468,8927,37
9518,9433,36,9518,9433,37
6663,9492,36,6663,9492,37
9178,9953,36,9178,9953,37
9152,1256,36,9152,1256,37
9646,7635,36,9646,7635,37
9117,9925,36,9117,9925,37
9152,8936,36,9152,8936,37
4031,9953,36,4031,9953,37
9152,120,36,9152,120,37
8807,1278,36,8807,1278,37
4031,1278,36,4031,1278,37
9518,8915,36,9518,8915,37
6663,9433,36,6663,9433,37
9178,8927,36,9178,8927,37
4031,9960,36,4031,9960,37
9099,8936,36,9099,8936,37
9646,9492,36,9646,9492,37
9117,9960,36,9117,9960,37
9152,8915,36,9152,8915,37
9117,1278,36,9117,1278,37
9152,9925,36,9152,9925,37
8775,9925,36,8775,9925,37
9152,7635,36,9152,7635,37
468,1278,36,468,1278,37
9152,9458,36,9152,9458,37
468,9440,36,468,9440,37
9518,8927,36,9518,8927,37
4031,9440,36,4031,9440,37
6663,8927,36,6663,8927,37
9152,9960,36,9152,9960,37
6663,9292,36,6663,9292,37
9178,1278,36,9178,1278,37
9152,9440,36,9152,9440,37
9099,9440,36,9099,9440,37
9646,1256,36,9646,1256,37
9099,8927,36,9099,8927,37
9152,9438,36,9152,9438,37
